id,Name,Gender,Produit,Type,Prix,Date
2105.0,Kwadwo Keita,Male,Rillettes de poisson,Charcuterie,1300.0,2024-01-11 19:37:40
2106.0,Kwaku Amponsah,Male,Terrine de lapin,Charcuterie,1600.0,2024-01-16 15:23:56
2107.0,Clarence Lee,Male,Dentifrice blanchissant Colgate,Produits d'hygiène dentaire,500.0,2024-01-05 15:37:41
2108.0,Idris Bello,Male,Crème solaire Nivea,Produits de protection solaire,2000.0,2024-01-28 10:15:22
2109.0,Ashley Martinez,Female,Terrine de faisan,Charcuterie,1700.0,2024-01-13 13:40:40
2110.0,Leah Adams,Female,Crème réparatrice pour les pieds Scholl,Produits de soin pour les pieds,1500.0,2024-01-22 23:05:26
2111.0,Jumaane Diop,Male,Crème anti-rides Nivea,Produits de soin pour le visage,2500.0,2024-01-20 11:04:55
2112.0,Uzoma Okoro,Male,Chorizo,Charcuterie,2000.0,2024-01-18 17:38:43
2113.0,Kwesi Anang,Male,Pâté de chevreuil,Charcuterie,1800.0,2024-01-21 08:41:29
2114.0,Osei Mensah,Male,Saucisse de Montbéliard,Charcuterie,1900.0,2024-01-17 13:53:46
2115.0,Amy Jenkins,Female,Gel nettoyant visage purifiant L'Oréal,Produits de soin pour le visage,1800.0,2024-01-15 09:13:16
2116.0,Angela Price,Female,Saucisson aux herbes,Charcuterie,1400.0,2024-01-04 08:10:07
2117.0,Chukwudi Eze,Male,Sachet de sel iodé,Condiment,500.0,2024-01-15 21:14:02
2118.0,Adama Ba,Female,Pâté de lapin aux herbes de Provence,Charcuterie,1800.0,2024-01-21 18:24:34
2119.0,Lindsey Flores,Female,Savon exfoliant Neutrogena,Produits de douche,1000.0,2024-01-05 23:28:15
2120.0,Harold Simmons,Male,Paquet de chips Tortilla,Snack,1000.0,2024-01-13 22:43:10
2121.0,Cassandra Coleman,Female,Saucisse fumée,Charcuterie,1400.0,2024-01-30 15:30:02
2122.0,Kwadwo Keita,Male,Pot de moutarde,Condiment,500.0,2024-01-06 06:17:44
2123.0,Fatimah Mohammed,Female,Bouteille de sauce soja,Condiment,1000.0,2024-01-25 03:22:09
2124.0,Harold Simmons,Male,Pâté de volaille,Charcuterie,1200.0,2024-01-27 05:52:42
2125.0,Ryan Turner,Male,Crème solaire visage et corps biodégradable La Roche-Posay,Produits de protection solaire,2000.0,2024-01-30 03:02:59
2126.0,David Bell,Male,Bouteille de sirop de grenadine,Boisson,750.0,2024-01-26 08:07:28
2127.0,Sekou Diop,Male,Pâté de chevreuil,Charcuterie,1800.0,2024-01-25 11:33:44
2128.0,Kwesi Bonsu,Male,Paquet de café Nescafé,Café,1500.0,2024-01-04 19:22:45
2129.0,Jabari Tetteh,Male,Pâté de marcassin,Charcuterie,1900.0,2024-01-15 08:12:14
2130.0,Chinelo Nwachukwu,Female,Saucisse de veau,Charcuterie,1600.0,2024-01-16 04:54:27
2131.0,Adrian Green,Male,Terrine de pintade,Charcuterie,1600.0,2024-01-05 20:02:38
2132.0,Jesse Murphy,Male,Sachet de sel iodé,Condiment,500.0,2024-01-08 11:27:30
2133.0,Adjoa Boateng,Female,Saucisson à la figue,Charcuterie,1600.0,2024-01-06 07:26:55
2134.0,Phillip Reed,Male,Saucisson à l'Armagnac,Charcuterie,1400.0,2024-01-14 01:55:41
2135.0,Kwaku Boateng,Male,Paquet de couches Pampers,Hygiène,2500.0,2024-01-20 10:54:53
2136.0,Kwame Asante,Male,Paquet de riz long grain,Alimentation,1000.0,2024-01-10 11:46:24
2137.0,Simba Moyo,Male,Saucisson à l'Armagnac,Charcuterie,1400.0,2024-01-23 04:31:45
2138.0,Paul Reed,Male,Pâté de lapin aux pistaches,Charcuterie,1800.0,2024-01-27 04:24:17
2139.0,Jose Thompson,Male,Baume après-rasage Gillette,Produits de rasage,700.0,2024-01-21 17:50:05
2140.0,Ngozi Nwadike,Female,Terrine de biche,Charcuterie,1700.0,2024-01-18 22:34:38
2141.0,Hazel Miller,Female,Saucisson aux noisettes,Charcuterie,1400.0,2024-01-16 10:08:47
2142.0,Janet Bryant,Female,Boîte de kleenex,Hygiène,1000.0,2024-01-24 02:28:37
2143.0,Amina Azikiwe,Female,Jambon de Bayonne,Charcuterie,1900.0,2024-01-09 13:49:06
2144.0,Mamadou Diallo,Male,Sac de riz Basmati,Alimentation,4000.0,2024-01-14 00:28:29
2145.0,Aaron Coleman,Male,Jambon fumé,Charcuterie,1400.0,2024-01-07 12:05:48
2146.0,Ava Martinez,Female,Crème anti-cellulite Garnier,Produits de soin pour le corps,2000.0,2024-01-10 12:03:29
2147.0,Vincent Lopez,Male,Shampooing réparateur L'Oréal,Produits de soin capillaire,1500.0,2024-01-07 17:44:06
2148.0,Monica Perez,Female,Crème de jour anti-rides Nivea,Produits de soin pour le visage,1200.0,2024-01-25 02:08:26
2149.0,Charlotte Gonzalez,Female,Pâté de lapin aux noix,Charcuterie,1800.0,2024-01-04 23:22:21
2150.0,Nneka Nwadike,Female,Pot de miel,Condiment,1000.0,2024-01-02 23:24:47
2151.0,Chiamaka Adewale,Female,Pot de moutarde,Condiment,500.0,2024-01-01 20:40:21
2152.0,Abigail Mensah,Female,Saucisson à l'ail,Charcuterie,1300.0,2024-01-26 08:58:45
2153.0,Kwesi Anang,Male,Pâté de canard,Charcuterie,1500.0,2024-01-28 08:18:20
2154.0,William Moore,Male,Crème réparatrice pour les mains Neutrogena,Produits de soin pour les mains,1000.0,2024-01-07 12:22:41
2155.0,Vanessa Foster,Female,Baume nourrissant pour les mains Nuxe,Produits de soin pour les mains,1000.0,2024-01-12 08:04:12
2156.0,Linda Perez,Female,Crème de jour anti-taches Nivea,Produits de soin pour le visage,1200.0,2024-01-20 07:13:21
2157.0,Juan Diaz,Male,Bouteille de sauce soja,Condiment,1000.0,2024-01-07 03:53:34
2158.0,Katelyn Flores,Female,Sachet de paprika,Condiment,500.0,2024-01-29 06:58:57
2159.0,Marie Kelly,Female,Gel nettoyant visage La Roche-Posay,Produits de soin pour le visage,1800.0,2024-01-23 16:23:28
2160.0,Leah Adams,Female,Boudin blanc,Charcuterie,1400.0,2024-01-05 22:08:49
2161.0,Albert Bennett,Male,Crème solaire enfants Uriage,Produits de protection solaire,2000.0,2024-01-10 16:05:59
2162.0,Christopher Wilson,Male,Saucisson à la pistache,Charcuterie,1800.0,2024-01-15 22:22:03
2163.0,Julie Nelson,Female,Rillettes de thon au basilic,Charcuterie,1500.0,2024-01-23 14:10:14
2164.0,Bintou Traoré,Female,Soin contour des yeux L'Oréal,Produits de soin pour le visage,2500.0,2024-01-27 22:38:06
2165.0,Cassandra Coleman,Female,Dentifrice protection caries Sensodyne,Produits d'hygiène dentaire,500.0,2024-01-21 15:24:23
2166.0,Anna Mitchell,Female,Boudin noir,Charcuterie,1500.0,2024-01-21 09:23:13
2167.0,Uzoma Okoro,Male,Démaquillant waterproof Maybelline,Produits de démaquillage,1200.0,2024-01-16 20:20:22
2168.0,Nadia Kamara,Female,Spray corporel rafraîchissant Axe,Produits de soin pour le corps,800.0,2024-01-19 04:45:22
2169.0,Saidi Jalloh,Male,Rillettes de canard au poivre vert,Charcuterie,1500.0,2024-01-02 03:52:03
,,,,,,
,,,,,,
2171.0,Uzoma Okoro,Male,Pâté de marcassin,Charcuterie,1900.0,2024-01-11 20:48:27
2172.0,Kwesi Anang,Male,Saucisson au genièvre,Charcuterie,1400.0,2024-01-21 07:26:36
2173.0,Addison Coleman,Female,Sachet de thé vert,Thé,500.0,2024-01-10 19:00:57
2174.0,Sekou Toure,Male,Paquet de cacahuètes,Snack,750.0,2024-01-03 22:17:51
2175.0,Amaechi Okafor,Female,Saucisson de Lyon,Charcuterie,1400.0,2024-01-19 05:02:11
2176.0,Nneka Nwadike,Female,Boîte de conserve de thon Petit Navire,Poisson,1000.0,2024-01-01 15:13:48
2177.0,Kemi Adeyemi,Female,Barre de chocolat Milka,Chocolat,750.0,2024-01-24 18:25:34
2178.0,Lindsay Young,Female,Gel coiffant effet brillant Schwarzkopf,Produits de coiffure,1500.0,2024-01-02 11:32:39
2179.0,Amaechi Okafor,Female,Gel coiffant effet brillant Schwarzkopf,Produits de coiffure,1500.0,2024-01-06 20:26:49
2180.0,Nabila Sow,Female,Paquet de chips Lay's,Snack,750.0,2024-01-31 04:08:53
2181.0,Gregory Morris,Male,Saucisse de Francfort,Charcuterie,1000.0,2024-01-06 15:36:07
2182.0,Olivia Smith,Female,Pâté de lièvre,Charcuterie,1800.0,2024-01-24 15:23:18
2183.0,Henry Thompson,Male,Bouteille de bière Guinness,Bière,1000.0,2024-01-31 14:37:01
2184.0,Caleb Ward,Male,Shampooing volumisant Schwarzkopf,Produits de soin capillaire,1800.0,2024-01-15 22:44:08
2185.0,William Moore,Male,Sérum hydratant Vichy,Produits de soin pour le visage,3000.0,2024-01-23 10:45:06
2186.0,Musa Abubakar,Male,Sac de farine de blé,Alimentation,1500.0,2024-01-12 13:09:03
2187.0,Saidou Bah,Female,Sachet de thé vert,Thé,500.0,2023-12-23 21:09:57
2188.0,Grayson Perez,Male,Saucisse de Lyon,Charcuterie,1600.0,2023-12-22 20:46:14
2189.0,Erica Wood,Female,Paquet de biscuits Petit Beurre,Biscuits,1000.0,2023-11-11 09:26:01
2190.0,Jose Thompson,Male,Spray corporel Axe,Produits de soin pour le corps,800.0,2023-11-30 14:50:38
2191.0,Mamadou Diallo,Male,Paquet de café Nescafé,Café,1500.0,2023-12-04 08:23:39
2192.0,Juan Collins,Male,Sachet de thé Lipton,Thé,500.0,2023-12-21 22:00:16
2193.0,Willie Price,Male,Baume réparateur pour les mains Biafine,Produits de soin pour les mains,1000.0,2023-11-09 14:36:16
2194.0,Fatoumata Diop,Female,Crème réparatrice Cicabiafine,Produits de soin pour le corps,1500.0,2023-11-26 00:36:25
2195.0,Justin Reed,Male,Sachet de lessive Skip,Hygiène,750.0,2023-12-30 08:12:33
2196.0,Fatoumata Camara,Female,Sachet de graines de chia,Condiment,1000.0,2023-12-01 21:36:47
2197.0,James Wilson,Male,Saucisse fumée,Charcuterie,1400.0,2023-11-30 09:06:32
2198.0,Avery Murphy,Female,Boîte de haricots verts en conserve,Condiment,750.0,2023-12-06 16:44:58
2199.0,Kwame Asante,Male,Pâté de porc,Charcuterie,1200.0,2023-11-04 14:00:40
2200.0,Kwesi Anang,Male,Paquet de lentilles,Alimentation,750.0,2023-11-12 11:40:35
2201.0,George Cook,Male,Pot de yaourt Danone,Produits laitiers,750.0,2023-11-21 15:55:39
2202.0,Aaron King,Male,Démaquillant waterproof Maybelline,Produits de démaquillage,1200.0,2023-11-06 09:32:37
2203.0,Nkosi Dlamini,Male,Saucisson à la mirabelle,Charcuterie,1400.0,2023-12-29 07:30:48
2204.0,Sekou Diop,Male,Jambon de Bayonne,Charcuterie,1900.0,2023-12-23 23:37:01
2205.0,Abena Agyeman,Female,Paquet de spaghetti,Alimentation,750.0,2023-11-03 14:51:25
2206.0,Sekou Diop,Male,Soin anti-âge global pour le visage L'Oréal,Produits de soin pour le visage,2500.0,2023-11-17 21:15:16
2207.0,Mamoudou Chukwu,Male,Sac de pommes de terre,Légumes,1000.0,2023-11-08 17:06:24
2208.0,Christina Roberts,Female,Bouteille de sauce soja,Condiment,1000.0,2023-12-29 12:27:58
2209.0,Nicholas Powell,Male,Pâté de marcassin,Charcuterie,1900.0,2023-11-12 05:37:51
2210.0,Dean Cook,Male,Baume réparateur pour les mains Biafine,Produits de soin pour les mains,1000.0,2023-11-16 15:28:28
2211.0,Anthony Hill,Male,Déodorant bille fraîcheur Nivea,Produits d'hygiène,800.0,2023-12-26 17:23:26
2212.0,Mamoudou Chukwu,Male,Mortadelle,Charcuterie,1700.0,2023-12-12 18:31:27
2213.0,Tunde Adeleke,Male,Terrine de chevreuil,Charcuterie,1700.0,2023-11-27 11:05:55
2214.0,Ngozi Onyeama,Female,Démaquillant bi-phasé Maybelline,Produits de démaquillage,1200.0,2023-11-23 22:50:44
2215.0,Kwesi Anang,Male,Sérum hydratant Vichy,Produits de soin pour le visage,3000.0,2023-12-26 09:38:02
2216.0,Mohammed Maalouf,Male,Crème de jour anti-taches Nivea,Produits de soin pour le visage,1200.0,2023-11-03 05:53:55
2217.0,Betty King,Female,Crème de nuit régénérante L'Oréal,Produits de soin pour le visage,1200.0,2023-12-22 16:45:19
2218.0,Emilia Davis,Female,Gel coiffant L'Oréal,Produits de coiffure,1500.0,2023-12-13 10:35:46
2219.0,Melissa Hughes,Female,Rosette,Charcuterie,1800.0,2023-12-05 08:38:07
2220.0,Samantha Barnes,Female,Jambon fumé,Charcuterie,1400.0,2023-12-04 18:28:11
2221.0,Jelani Jalloh,Male,Paquet de pâtes Barilla,Alimentation,1000.0,2023-11-20 15:42:24
2222.0,Arthur Powell,Male,Shampooing doux sans sulfates Timotei,Produits de soin capillaire,1500.0,2023-11-22 06:35:06
2223.0,Kwame Asante,Male,Soin contour des yeux L'Oréal,Produits de soin pour le visage,2500.0,2023-12-27 07:53:02
2224.0,Eli Baker,Male,Lotion apaisante après-rasage Nivea,Produits de rasage,700.0,2023-12-01 18:11:04
2225.0,Kofi Mensah,Male,Sachet de paprika,Condiment,500.0,2023-11-16 11:40:47
2226.0,Bintou Traoré,Female,Sachet de lessive Skip,Hygiène,750.0,2023-12-10 16:29:50
2227.0,Jacob Sanchez,Male,Saucisse de canard,Charcuterie,1600.0,2023-12-15 01:35:40
2228.0,Daniel Green,Male,Paquet de popcorn sucré,Snack,750.0,2023-11-25 14:54:33
2229.0,Julia Bell,Female,Jambon de Savoie,Charcuterie,2000.0,2023-12-20 16:53:26
2230.0,Fanta Diallo,Female,Sérum hydratant Vichy,Produits de soin pour le visage,3000.0,2023-11-10 10:43:42
2231.0,Julian Howard,Male,Saucisson à l'ail,Charcuterie,1300.0,2023-11-12 06:29:06
2232.0,Martha Diaz,Female,Saucisson au roquefort,Charcuterie,1400.0,2023-12-09 07:34:26
2233.0,Jamila Kamara,Female,Soin hydratant intense pour le visage Nivea,Produits de soin pour le visage,2500.0,2023-11-17 17:24:07
2234.0,Cynthia Murphy,Female,Saucisse de volaille,Charcuterie,1600.0,2023-12-10 19:00:08
2235.0,Scott Ward,Male,Pâté de faisan,Charcuterie,1800.0,2023-12-13 05:09:11
2236.0,Akafo Jane,Female,Crème pour les pieds à l'urée Scholl,Produits de soin pour les pieds,1500.0,2023-11-28 09:22:29
2237.0,Kemi Adeyemi,Female,Crème de jour hydratante et protectrice Nivea,Produits de soin pour le visage,1200.0,2023-11-02 19:46:17
2238.0,Josiah Adams,Male,Sachet de riz Mama Africa,Alimentation,2000.0,2023-12-09 09:20:40
2239.0,Dylan Barnes,Male,Rillettes de poisson,Charcuterie,1300.0,2023-11-25 02:11:29
,,,,,,
,,,,,,
2241.0,Maria Martinez,Female,Pâté de lapin aux herbes de Provence,Charcuterie,1800.0,2023-12-23 11:25:10
2242.0,Jeremy Evans,Male,Saucisse de Strasbourg,Charcuterie,1600.0,2023-11-18 03:53:29
2243.0,Thomas Young,Male,Pâté de lièvre,Charcuterie,1800.0,2023-12-15 03:41:03
2244.0,Jamila Abubakar,Female,Gel douche relaxant à la lavande L'Occitane,Produits de douche,1200.0,2023-11-04 17:14:22
2245.0,Oumar Camara,Male,Jambon de Savoie,Charcuterie,2000.0,2023-11-25 11:14:46
2246.0,Osei Bonsu,Male,Pot de crème dessert Danette,Dessert,1000.0,2023-11-12 00:48:14
2247.0,Kelly Ramirez,Female,Baume après-rasage hydratant Nivea,Produits de rasage,700.0,2023-12-30 18:28:29
2248.0,Mamadou Diallo,Male,Gel douche nourrissant Dove,Produits de douche,1200.0,2023-11-04 13:08:00
2249.0,Chiamaka Adewale,Female,Bouteille de vin rouge Merlot,Vin,2500.0,2023-12-25 16:59:11
2250.0,Carter Richardson,Male,Baume à cuticules Sally Hansen,Produits de soin pour les ongles,1000.0,2023-11-09 07:10:59
2251.0,Musa Abubakar,Male,Soin hydratant intense pour le visage Nivea,Produits de soin pour le visage,2500.0,2023-12-29 04:14:00
2252.0,Brandon Wright,Male,Pâté de lapin aux noix,Charcuterie,1800.0,2023-12-15 22:27:10
2253.0,Noah Brown,Male,Bouteille de Jack Daniel,Liqueur,5000.0,2023-11-15 16:32:54
2254.0,Timothy Bennett,Male,Sac de farine de blé,Alimentation,1500.0,2023-12-24 09:57:24
2255.0,Obinna Chukwu,Male,Bouteille de shampoing Head & Shoulders,Hygiène,1500.0,2023-12-19 01:44:51
2256.0,Samantha Moore,Female,Rillettes de canard,Charcuterie,1400.0,2023-12-16 23:42:39
2257.0,Dean Cook,Male,Paquet de chips Tortilla,Snack,1000.0,2023-11-04 00:54:33
2258.0,Helen Russell,Female,Crème pour les pieds Scholl,Produits de soin pour les pieds,1500.0,2023-12-03 01:18:50
2259.0,Megan Garcia,Female,Rillettes de poisson,Charcuterie,1300.0,2023-11-11 19:33:41
2260.0,Ryan Turner,Male,Dentifrice protection caries Sensodyne,Produits d'hygiène dentaire,500.0,2023-12-14 18:02:00
2261.0,Brenda Sanchez,Female,Boîte de kleenex,Hygiène,1000.0,2023-12-21 15:55:54
2262.0,Nathan Butler,Male,Saucisse de Morteau,Charcuterie,1600.0,2023-12-16 09:51:27
2263.0,Babatunde Adewale,Male,Bouteille de jus de pomme,Jus,1500.0,2023-11-18 22:47:26
2264.0,Fatima Nkrumah,Female,Terrine de faisan aux raisins,Charcuterie,1700.0,2023-11-21 14:32:15
2265.0,Carol Ward,Female,Pâté de lapin,Charcuterie,1300.0,2023-11-06 22:46:20
2266.0,Jumaane Diop,Male,Déodorant spray sans gaz propulseur Nivea,Produits d'hygiène,800.0,2023-12-02 18:12:54
2267.0,Kevin Rivera,Male,Sachet de sel iodé,Condiment,500.0,2023-11-04 07:23:53
2268.0,Mohammed Maalouf,Male,Saucisse de veau,Charcuterie,1600.0,2023-11-28 03:55:02
2269.0,Nkosi Dlamini,Male,Pot de crème glacée Carte d'Or,Glaces,2000.0,2023-12-28 22:35:13
2270.0,John Smith,Male,Baume après-rasage hydratant Nivea,Produits de rasage,700.0,2023-12-07 16:11:35
2271.0,Tariq Ndlovu,Male,Crème anti-rides Nivea,Produits de soin pour le visage,2500.0,2023-12-10 05:28:54
2272.0,Samantha Moore,Female,Barre de chocolat Milka,Chocolat,750.0,2023-11-30 15:34:11
2273.0,Bella Hernandez,Female,Saucisse de canard,Charcuterie,1600.0,2023-12-29 07:00:12
2274.0,Madison Foster,Female,Pâté de lièvre,Charcuterie,1800.0,2023-11-24 06:00:54
2275.0,Amaechi Okafor,Female,Spray corporel rafraîchissant Axe,Produits de soin pour le corps,800.0,2023-12-23 07:01:54
2276.0,Ava Martinez,Female,Rillettes de thon,Charcuterie,1500.0,2023-11-10 04:50:01
2277.0,Ava Martinez,Female,Crème pour les mains Neutrogena,Produits de soin pour les mains,1000.0,2023-12-23 00:50:30
2278.0,Michelle Howard,Female,Rillettes de thon au basilic,Charcuterie,1500.0,2023-12-22 01:46:11
2279.0,Matthew Anderson,Male,Crème solaire enfant biodégradable Uriage,Produits de protection solaire,2000.0,2023-12-23 01:29:30
2280.0,Daniel Jones,Male,Déodorant spray sans gaz propulseur Nivea,Produits d'hygiène,800.0,2023-12-16 19:06:27
2281.0,Mason Taylor,Male,Bouteille d'eau minérale Cristaline,Eau,500.0,2023-11-06 09:59:03
2282.0,Eli Baker,Male,Pâté de campagne,Charcuterie,1200.0,2023-11-05 16:53:48
2283.0,Bella Hernandez,Female,Coppa,Charcuterie,1600.0,2023-11-11 16:44:41
2284.0,Nneka Nwadike,Female,Saucisse de porc,Charcuterie,1600.0,2023-11-06 17:27:40
2285.0,Deborah Ross,Female,Crème de nuit régénérante L'Oréal,Produits de soin pour le visage,1200.0,2023-12-12 10:01:48
2286.0,Bintou Traoré,Female,Gel douche relaxant à la lavande L'Occitane,Produits de douche,1200.0,2023-11-07 18:35:09
2287.0,Morgan Torres,Female,Tube de dentifrice Colgate,Hygiène,750.0,2023-12-26 04:36:54
2288.0,Kwadwo Keita,Male,Sachet de thé rooibos,Thé,500.0,2023-11-14 01:14:11
2289.0,Nabila Cissé,Female,Sachet de sucre vanillé,Sucrerie,500.0,2023-11-10 05:42:24
2290.0,Linda Perez,Female,Saucisse au poivre,Charcuterie,1600.0,2023-11-28 06:16:24
2291.0,Megan Garcia,Female,Jambon de la Vallée d'Aoste,Charcuterie,2000.0,2023-11-28 09:51:30
2292.0,Michelle Campbell,Female,Jambon blanc,Charcuterie,1000.0,2023-11-18 18:53:35
2293.0,Anthony Hill,Male,Gel douche relaxant à la lavande L'Occitane,Produits de douche,1200.0,2023-12-17 14:43:43
2294.0,William Hernandez,Male,Crème réparatrice Cicabiafine,Produits de soin pour le corps,1500.0,2023-12-13 08:44:46
2295.0,Richard Martin,Male,Paquet de biscuits Oreo,Biscuits,1000.0,2023-11-26 06:11:26
2296.0,Kwesi Bonsu,Male,Sachet de graines de chia,Condiment,1000.0,2023-12-23 04:00:02
2297.0,Babatunde Adewale,Male,Saucisse fumée,Charcuterie,1400.0,2023-12-19 13:57:54
2298.0,Leah Adams,Female,Baume nourrissant pour les mains Nuxe,Produits de soin pour les mains,1000.0,2023-12-25 11:15:47
2299.0,Kwame Mensah,Male,Jambon d'Auvergne,Charcuterie,2000.0,2023-11-01 11:03:06
2300.0,Jessica Davis,Female,Saucisse de canard,Charcuterie,1600.0,2023-11-27 16:12:05
2301.0,Mamoudou Keita,Male,Démaquillant pour les yeux bi-phasé Nivea,Produits de démaquillage,1200.0,2023-12-26 17:10:19
2302.0,Fatoumata Camara,Female,Paquet de popcorn sucré,Snack,750.0,2023-11-17 11:28:46
2303.0,Jamila Kamara,Female,Démaquillant bi-phasé Maybelline,Produits de démaquillage,1200.0,2023-12-01 06:25:06
2304.0,Frances Coleman,Female,Dentifrice protection caries Sensodyne,Produits d'hygiène dentaire,500.0,2023-12-01 22:06:07
2305.0,Bintou Traoré,Female,Gel douche hydratant Dove,Produits de douche,1200.0,2023-12-10 06:18:17
2306.0,Linda Perez,Female,Pâté de cerf,Charcuterie,1800.0,2023-11-10 10:07:44
2307.0,Akafo Jane,Female,Crème réparatrice Cicabiafine,Produits de soin pour le corps,1500.0,2023-11-04 18:44:42
2308.0,Fanta Diallo,Female,Jambon de Luxeuil,Charcuterie,2000.0,2023-12-15 17:45:19
2309.0,Eugene Washington,Male,Saucisson aux noisettes,Charcuterie,1400.0,2023-11-11 21:31:00
,,,,,,
,,,,,,
2311.0,Cynthia Murphy,Female,Paquet de pâtes Barilla,Alimentation,1000.0,2023-12-15 06:34:27
2312.0,Matthew Lee,Male,Sachet de pâtes de curry rouge,Condiment,750.0,2023-11-15 20:57:44
2313.0,Kwadwo Keita,Male,Terrine de lapin,Charcuterie,1600.0,2023-12-10 18:46:16
2314.0,Akafo Jane,Female,Lingettes démaquillantes biodégradables à l'huile d'amande Neutrogena,Produits de démaquillage,800.0,2023-12-30 07:30:34
2315.0,Saidi Jalloh,Male,Pâté de lapin aux pistaches,Charcuterie,1800.0,2023-12-01 12:20:14
2316.0,Chinwe Ogbonna,Female,Shampooing doux sans sulfates Timotei,Produits de soin capillaire,1500.0,2023-11-09 20:14:05
2317.0,Jelani Jalloh,Male,Jambon de Parme,Charcuterie,2000.0,2023-12-02 05:21:42
2318.0,Dorothy Adams,Female,Terrine de chevreuil,Charcuterie,1700.0,2023-12-21 02:29:29
2319.0,Tariq Ndlovu,Male,Paquet de cacahuètes,Snack,750.0,2023-11-29 17:27:32
2320.0,Jacqueline Parker,Female,Coppa,Charcuterie,1600.0,2023-12-08 15:47:24
2321.0,Julia Bell,Female,Rillettes de lapin,Charcuterie,1300.0,2023-12-07 14:49:06
2322.0,Cynthia Murphy,Female,Pâté de pigeon,Charcuterie,1800.0,2023-12-04 01:19:59
2323.0,Nancy Wright,Female,Pain de savon Lux,Hygiène,500.0,2023-12-22 20:51:11
2324.0,Nicole King,Female,Gel douche exfoliant au sel marin Neutrogena,Produits de douche,1200.0,2023-12-07 17:18:23
2325.0,Ruth Foster,Female,Gel douche Nivea,Produits de douche,1200.0,2023-11-28 15:42:19
2326.0,Kwabena Osei,Male,Baume après-rasage Gillette,Produits de rasage,700.0,2023-12-15 23:31:22
2327.0,Mason Taylor,Male,Terrine de campagne,Charcuterie,1900.0,2023-11-25 08:36:39
2328.0,Eli Baker,Male,Jambon d'Auvergne,Charcuterie,2000.0,2023-12-20 08:53:08
2329.0,Ashley Garcia,Female,Boîte de maïs en conserve,Condiment,750.0,2023-11-09 10:05:59
2330.0,Nneka Nwadike,Female,Saucisson à la mirabelle,Charcuterie,1400.0,2023-11-21 19:10:15
2331.0,Samantha Barnes,Female,Saucisse de foie,Charcuterie,1800.0,2023-12-02 05:19:12
2332.0,Avery Murphy,Female,Shampooing hydratant Pantene,Produits de soin capillaire,1500.0,2023-11-07 20:20:16
2333.0,Andrew Turner,Male,Pâté de lapin aux noisettes,Charcuterie,1800.0,2023-11-10 14:20:20
2334.0,Emily Howard,Female,Jambon de la Forêt Noire,Charcuterie,2000.0,2023-12-17 01:04:49
2335.0,Nadia Kamara,Female,Jambon de la Forêt Noire,Charcuterie,2000.0,2023-12-09 21:29:51
2336.0,Margaret Scott,Female,Lotion purifiante pour le visage Neutrogena,Produits de soin pour le visage,1200.0,2023-12-12 11:01:36
2337.0,Natalie Flores,Female,Crème pour les mains Neutrogena,Produits de soin pour les mains,1000.0,2023-11-28 22:35:32
2338.0,Fatoumata Diop,Female,Bouteille de sirop de grenadine,Boisson,750.0,2023-12-23 21:55:29
2339.0,Mamoudou Chukwu,Male,Paquet de chips Tortilla,Snack,1000.0,2023-12-12 01:47:10
2340.0,Emily Carter,Female,Lotion apaisante après-rasage Nivea,Produits de rasage,700.0,2023-12-26 21:02:27
2341.0,Gary Cooper,Male,Dentifrice protection gencives Parodontax,Produits d'hygiène dentaire,500.0,2023-12-10 18:15:29
2342.0,Mamadou Diallo,Male,Baume nourrissant pour les mains Nuxe,Produits de soin pour les mains,1000.0,2023-12-05 20:54:20
2343.0,Babatunde Adewale,Male,Rillettes de thon au piment d'Espelette,Charcuterie,1500.0,2023-11-03 04:27:43
2344.0,Shawn Taylor,Male,Bouteille de shampoing Head & Shoulders,Hygiène,1500.0,2023-12-08 02:50:03
2345.0,Aminata Cissé,Female,Sachet de sucre vanillé,Sucrerie,500.0,2023-12-29 13:53:22
2346.0,Laura Kelly,Female,Pâté de chevreuil,Charcuterie,1800.0,2023-11-28 03:45:41
2347.0,Uzoma Okoro,Male,Démaquillant pour les yeux Nivea,Produits de démaquillage,1200.0,2023-12-31 13:00:49
2348.0,Sekou Diop,Male,Gel nettoyant visage doux Nivea,Produits de soin pour le visage,1800.0,2023-12-03 11:02:58
2349.0,Abigail Mensah,Female,Pain de savon Lux,Hygiène,500.0,2023-11-20 14:53:21
2350.0,Yemi Adegbola,Female,Gel coiffant effet brillant Schwarzkopf,Produits de coiffure,1500.0,2023-11-15 02:17:14
2351.0,Mamadou Diallo,Male,Déodorant Rexona,Produits d'hygiène,800.0,2023-11-12 11:59:27
2352.0,Theresa Sanders,Female,Bouteille de shampoing Head & Shoulders,Hygiène,1500.0,2023-11-26 19:27:54
2353.0,Bella Hernandez,Female,Shampooing hydratant Pantene,Produits de soin capillaire,1500.0,2023-11-27 20:49:54
2354.0,Chinelo Nwachukwu,Female,Saucisse fumée,Charcuterie,1400.0,2023-12-22 03:25:04
2355.0,Kwadwo Mensah,Male,Sachet de graines de sésame,Condiment,750.0,2023-12-30 19:21:43
2356.0,Daniel Lewis,Male,Saucisson au roquefort,Charcuterie,1400.0,2023-12-24 02:17:15
2357.0,Zachary Hall,Male,Terrine de lapin,Charcuterie,1600.0,2023-12-08 20:34:18
